gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Xkr4,27.89807338657785,-0.16804086047988456,0.25471991291113144,-0.6571105516876136,0.5111098346858305,0.7405586820411616
Mrpl15,871.6161024393917,0.18176074851480561,0.17439433273256305,1.0508704983707737,0.2933180715957727,0.5665231744228776
Lypla1,2304.2010543739675,-0.4281968750456568,0.17214972342000817,-2.1256162521156337,0.03353522526360515,0.17913885838046287
Tcea1,1456.565497319634,0.15618933515416009,0.17836012797484835,0.8869799049976784,0.3750897194870478,0.6365021259647036
Rgs20,11.37239213105122,0.0037669882259601284,0.24734569129023098,0.36976515211420313,0.7115574823703514,0.8651284401234488
Atp6v1h,1619.9088448869766,-0.14556169313487294,0.15143275735738318,-0.8814697978503873,0.37806359398201006,0.638691309575733
Rb1cc1,1446.4734744618306,-0.08833168831124165,0.1435846410813392,-0.5482224280945267,0.583539183843605,0.7906136122175188
Pcmtd1,1511.326086943275,-0.06655793066191637,0.19877617533735834,-0.425826545782844,0.6702342421914582,0.8428799362615764
Sntg1,5.580512568243729,-0.14991443876194,0.2092949248527899,-0.8080617042787479,0.4190550618197502,NA
Rrs1,990.9645887096553,0.5133229801313877,0.2174761644714066,2.239721770270437,0.025108991323380396,0.15142555926054746
Adhfe1,68.99242904790677,-0.1491725181728365,0.2536987833128789,-0.3859702479894556,0.6995187033864819,0.8583590873773431
Mybl1,90.54589064086642,0.3801027731922999,0.24369219094656083,1.1640625241757203,0.24439867447381025,0.5169988570641425
Vcpip1,1313.211747544508,-0.029981485128398554,0.1424318531445331,-0.22956987777735358,0.8184260157959319,0.9230271563986138
Sgk3,109.68639987275611,-0.08023733797572853,0.2607863480026491,-0.37498659326950085,0.7076704374016727,0.8629049299596145
Tcf24,363.3127482967823,0.054157458158421996,0.23652716315115527,0.1555382338903766,0.8763970144032015,0.9495292478433093
Cops5,1660.7085515508732,0.11750861997207412,0.17290179177317416,0.6822002277586992,0.4951123506891864,0.7291167363882705
Cspp1,398.80540259325386,0.40491514614900587,0.20904322506553774,1.8087820918325055,0.07048486350993066,0.263923227857839
Arfgef1,9474.778534429533,-0.005494802975616946,0.1627204903180756,-0.057907290229214176,0.9538224761056966,0.9801879012328348
Prex2,181.00073267577625,0.8875231181049834,0.23792412072133654,3.607670629034486,3.0895835252337444e-4,0.008146564841535937
Slco5a1,26.37489299972476,0.936025612495538,0.2667569037145322,3.5404489594267394,3.994468898378243e-4,0.009806954933296919
Ncoa2,1750.5166118386812,-0.0896287528843303,0.16871652801376283,-0.5180938940609003,0.604392760204626,0.803987621394529
Tram1,2954.4348618948566,0.05516038535819009,0.14041027095978872,0.3638495941808887,0.715970326368335,0.8679536203660135
Lactb2,1056.669329265837,-0.05206393794417921,0.16656744344040347,-0.2766062106218751,0.7820824953227649,0.9054589502671726
Xkr9,21.435718035385385,-0.4638870948909642,0.26299375479037823,-0.8678680824215484,0.3854665536694221,0.6460058958388145
Terf1,364.96576477480954,0.46868832755196593,0.19918144962739154,2.0612474500094615,0.039279438785974286,0.19354205673462488
Rpl7,27426.326549488036,0.006449391748206043,0.14917802550784517,6.306406124649863e-4,0.9994968216252519,0.9997473639435068
Rdh10,3784.353253945277,0.3134669570661923,0.22153415871343093,1.1686413308699164,0.24254816874287222,0.5150088527165765
Stau2,577.8106561526083,0.09754001582414008,0.1815409132546726,0.3550614943075404,0.7225435227131642,0.8718444219735196
Ube2w,708.0501330469508,0.018551361976813424,0.1687158182210032,0.14436353490871698,0.8852134100598346,0.9535579710092935
